,theta0,theta_dot0,input,tau,reward,theta1,theta_dot1
30,-2.5273742451156,2.2076575346090266,5.393956455491008,0.5252527564996536,0.37243169480731475,-0.7645311244981801,3.9451076625314316
31,2.1377382713787005,4.590126032556425,-1.1822248323321123,0.8372619888614735,0.8255599501710906,-2.429940902972504,-3.8702420704449305
32,0.034105229934576986,0.3830849293521572,7.784406433876537,0.9920377914672319,0.39089281438249646,0.28468934172538507,6.283185307179586
33,-0.3252395661087699,1.1446132880213051,4.186567185535527,0.6898859928920511,0.5689672961978369,-2.9451341966980245,6.283185307179586
34,3.0256019074194676,3.6376268656320825,2.0843207707935463,0.21824669459026388,0.20876520030284282,-2.336174258526281,4.228286140261527
35,-2.6687485091742973,-4.584881455670618,7.4247076920992505,0.9876458610034866,0.4431933956599645,0.9937491955222111,6.283185307179586
36,-2.28424974018578,2.560979960583536,-8.152072932479813,0.3327465918430289,0.1116155414993108,2.7169483621839063,-6.283185307179586
37,1.0449339561014774,1.9990890680421938,-0.19966385005512244,0.238407737511089,0.23831269470968278,1.9750182755029844,5.246664603636996
38,-2.4916386714716423,-4.9980736802304095,7.298733789337017,0.6989471022868411,0.3266073923560097,-1.3957636297049953,6.2172669569034325
39,0.595783964876293,-1.2592297251245013,7.719412985740458,0.9105009629933714,0.3679394771835778,0.0030474818802508352,6.283185307179586
40,-2.789572395850895,0.9038673174455756,0.4256380406260618,0.6113395671866052,0.6102320170990548,-3.085813150720496,-1.3094203327250502
41,0.12794238705462302,2.2774479119374984,0.6079140551871021,0.5237320431430685,0.5217965416309764,2.6497681056851308,6.283185307179586
42,-1.5657307338732234,-4.697093882740791,4.27480332230704,0.03613948845940971,0.029535378777239073,-1.7383225095197512,-4.775711638541184
43,1.7381941588183176,2.2340088384570027,0.17223383605287879,0.49658881115675796,0.4964415005972698,-2.125309178110419,4.782161605192429
44,0.666127478161191,-0.20252649415547985,-6.779084829005198,0.6040856183379917,0.32647208522434357,-2.2361087741231116,-6.283185307179586
45,1.6222147490161252,-0.21415142312831126,5.938105903818245,0.38052538288846577,0.24634794053886613,-2.589059186472268,6.283185307179586
46,1.9079500989299296,3.3047378790656428,-2.862472720513436,0.6698714253289334,0.6149838349090612,-2.749985819423415,-0.9831937474900926
47,0.9492824733058471,-3.615406483308651,3.341751631741312,0.7567485643369128,0.6722401518820742,-2.439335539555157,6.283185307179586
48,-0.13784755110984248,4.749812118094463,0.34920871919172747,0.5091770494871336,0.5085561247276164,2.9715701064528854,6.283185307179586
49,-1.8506220824453476,-5.899765218091623,9.192696035196569,0.7106323729910117,0.11010779321061148,-1.1918371419405753,6.283185307179586
50,-1.7423928525661896,-1.8008864011882801,-6.441552153307191,0.5541615243869751,0.32421999055687856,0.993429803664637,-6.283185307179586
51,-2.9597259596351324,-4.083771849463046,-1.3240560576918643,0.8777533163427143,0.8623652083966749,1.8044354518768513,2.507337474472372
52,2.9392980944050455,-6.104076029782592,3.391228848719848,0.7013031542425764,0.6206502541299337,-2.4943409982071696,6.283185307179586
53,1.3403379432116722,-5.299618026282581,7.3579533807606445,0.6338222274480941,0.2906741823547865,-2.158087203402713,6.283185307179586
54,-0.8555259236954633,3.7877664024633813,-4.603194476259613,0.18325228912712452,0.14442222969950133,-0.6672864268608705,-0.5572329976412669
55,0.01300517824899261,-5.574559786617194,1.0956849404173692,0.09233494561653115,0.09122644105946673,-0.48737602849632866,-5.424594057202559
56,-0.13377896388132804,-2.559602749718029,8.142785199706676,0.3141866037509492,0.10586533068679041,0.30063961260520644,4.518569394683634
57,0.7872598104479565,-3.1222946607684054,-8.295056572981247,0.14586283630963243,0.045497589070222236,0.10744000732296843,-5.553799770080751
58,-2.8218350103885244,4.9214049481917925,-2.1887791574106945,0.8797863052236389,0.8376379058558563,1.7570354042592822,-4.796318468686171
59,0.574727949042126,2.6041781277336487,4.917576643499649,0.7215212622912993,0.547038949802477,-0.9843454886763068,6.283185307179586
60,1.6701609048871138,-3.783372082192,-7.641151272652751,0.3159876785068882,0.1314913435226854,-0.06560152477407044,-6.283185307179586
61,1.6890941525725118,-1.6671703638363073,8.026222422195314,0.17712147596498223,0.06301938477318474,2.1555670565647134,5.190383242306434
62,-0.3186735660053994,-3.5846081753862826,-6.5728606479086,0.14065358613061132,0.07988772466595306,-1.1720111614771374,-6.283185307179586
63,-0.7960479432218239,-0.5549631125671066,1.0401887145044402,0.9505381865637024,0.9402534340881818,1.74318695208163,-2.255877486365311
64,-0.37446490606094196,-5.277950196063999,-3.6969173366072594,0.9992815006728885,0.8627077214599981,-0.6928985234365959,-6.283185307179586
65,0.6673564733739092,0.08811866767789844,7.113367919372379,0.9833905309563507,0.48579489125312986,0.8628549221853508,6.283185307179586
66,2.887874285676026,4.680704821930904,4.793244283282121,0.16140170580619878,0.12431935600859481,-2.407229840979399,6.283185307179586
67,-2.8239156872595217,-5.240093783159679,-0.5630428186848668,0.34511263639761636,0.3440185699267743,1.732926743687921,-3.7130901141567216
68,2.9120474604816824,-2.791453391961104,9.825165796274923,0.66912072345401,0.023192507652749272,0.1240581767255744,6.283185307179586
69,-0.6708763359923204,-0.8235222607552162,8.887356959425045,0.027037232111419104,0.005681843580327778,-0.6804685585258001,-0.3547782736764929
70,-2.729333164025121,2.4613212195828904,-2.2174346663033067,0.5874421751966481,0.5585575465182431,2.5942093923768432,-3.957691368973811
71,-1.2343355265979594,4.8515435628149,3.4197292193127744,0.38293849186845924,0.33815556638138067,0.7279217580325139,6.283185307179586
72,0.3805011577757633,3.4953791047885563,-8.785245237384922,0.7606136104165508,0.17356796512554962,-2.6718413132974628,-6.283185307179586
73,-0.8206967199409014,1.978820938196531,4.948251465080132,0.8264026182362403,0.6240563458264334,-2.463881902903904,6.283185307179586
74,-0.36236417247464736,-2.151362702011494,-2.028387576996402,0.53828050905809,0.5161337317620504,2.8391530889574037,-6.283185307179586
75,0.9803825972990383,0.5128538066588817,5.280292561368187,0.9541153878880496,0.6880938058751924,0.7109410779198111,6.283185307179586
76,-1.1100518861112545,-4.941616768805784,-4.8592069657996495,0.8942726658268418,0.6831179667772755,-0.9860409411592461,-6.283185307179586
77,-0.9730304313700855,-1.345646670373676,-2.649051485934617,0.2421366224003494,0.2251447484234135,-2.053085449547135,-6.283185307179586
78,-1.848712183680248,2.468093891213025,8.7922700285555,0.12926674629079463,0.029338364896473318,-1.399106747552935,3.970735072413187
79,-0.5539513357191188,-2.32472896929805,-2.1575684255248078,0.07354479308675096,0.070121208312639,-0.7849380125598584,-3.428614995444547
80,2.6754794813174794,0.08911095335793018,4.299311569430181,0.11901559657253262,0.09701665852405987,2.8679378244488802,2.3541280668821605
81,-0.8591091602127463,4.914716357407112,3.9616430150895816,0.5700704172223078,0.48060005784976,2.920539721353542,6.283185307179586
82,-2.3182186246648833,-4.707359219349771,7.686341680979421,0.02435626348562894,0.009966619933461065,-2.425719540286713,-4.413686675924618
83,2.1039305775767936,2.1141056596957277,-6.5057885743300155,0.6751112579480749,0.38936849413078606,1.6303372292678109,-2.865420086143679
84,2.648785106120217,2.051258127631197,-9.209561562930235,0.9229273258473965,0.14013706197990206,-2.2355828445753394,-6.283185307179586
85,1.5877822386490932,-4.414676108820315,-6.607104049598094,0.4061324193090678,0.22884008809285325,-0.876157305134555,-6.283185307179586
86,-1.238186942763938,4.583756260944613,-2.0836858801374643,0.29660701443183074,0.28372908873450603,-0.8467793455769783,-0.8392605885340524
87,-0.4127409611322683,3.99149695869165,0.36905297843064844,0.19615401901259955,0.19588685704080747,0.31541102906429286,3.8042366237044187
88,-0.04135281391809453,1.955725307786249,-0.5544105010412217,0.2869316638364796,0.2860497191015134,0.5146855314782792,2.2377046922146615
89,2.132551407667825,4.98977960357653,1.1083361054451863,0.852956295046573,0.8424785038120576,-0.5795294724862337,1.0043932471489432
90,2.7169076062621063,4.157349124720113,4.320257388580856,0.12534013565242003,0.10194587073264946,-2.8662475394176914,6.164201616670873
91,-3.0607960980294995,1.1878401497073625,9.454537697191242,0.08617567653743909,0.009144718858724823,-2.8100031251264643,3.4627013924663603
92,0.8248548828880868,-3.012759445047601,2.1440622933097266,0.3658153865406827,0.3489988418167742,0.9358963752817591,2.8697796370427056
93,1.9304761876394796,-5.936808600965078,0.5479354992080214,0.2587457042677778,0.25796886347202796,1.0233514059339726,-1.8077848214066485
94,-1.9986222189618645,3.9853594444681413,7.4818743901856095,0.9619045468935378,0.4234453450209007,-1.6781456273187527,6.283185307179586
95,-2.5286860464157863,4.832389077549452,-5.200192026985302,0.4944884294855225,0.3607688826375701,2.692291050177804,-6.283185307179586
96,-1.1594525910889366,-4.239180914967047,5.488971799279421,0.746707231254601,0.5217332177405422,-2.8441667462275384,1.3014240653288078
97,-1.1247528059321152,-0.009736520611790311,2.1538887324141847,0.6212580882130189,0.5924364551592303,-2.7023508545742856,-4.432173148410372
98,3.0361491349824377,4.741562696542907,-1.3599915266725233,0.6637819458390668,0.6515047879531678,-2.752123237627208,-3.7510193543440584
99,-1.0644482257614496,-1.0942529188644254,-2.43128685602467,0.6141621170310483,0.5778580375744542,1.7654431140011937,-5.820852856665825
100,-0.17770505762426625,-4.179319706086082,-7.527395437870821,0.9262380216294448,0.40141597852748534,-0.5705737073952131,-6.283185307179586
101,2.307040326086973,4.982130060850162,-9.551089592470634,0.13846216486859542,0.012152391650004674,2.7550244529471755,2.2688769843537866
102,-2.822199324824432,3.3338268142623964,-3.454245043076174,0.01056216389015896,0.009301906687781886,-2.7886683878205325,3.1746276002345564
103,0.7315297774305658,5.951074248744991,-9.519212500808791,0.39935473693450096,0.03747781814295453,1.7276162924318896,0.07826135243682297
104,-1.8288364886929818,5.417762641736434,4.043400815932509,0.5167675030120255,0.4322807180358781,1.1498040443639113,6.283185307179586
105,-1.2607976006966755,-3.1280088648057816,-0.8484953221267322,0.11098488875926903,0.11018585936583235,-1.7485017022457194,-5.040703725412458
106,-3.12398542534651,-5.6435923581748675,9.335938764906363,0.08480792283925427,0.010889547088634627,2.8353224234463195,-3.1707570329473045
107,2.0886505023640316,-5.589908672951498,0.7234780275738544,0.37540880826555917,0.37344384176803674,1.296238422652645,0.6332872664854569
108,-0.995710008702904,-0.8573266914785256,0.4249737995938112,0.1498587543205222,0.14958810531856404,-1.2993009846872,-2.6403012849596847
109,-1.5200652615969124,-1.0968826879076303,4.576288566231563,0.5728249192464534,0.45286153574067384,-2.2882302882636862,-1.248509430350936
110,0.6948530247135669,-3.3689909169950756,5.495625009959815,0.7682536159528799,0.5362264712902538,-1.9774099363996163,6.283185307179586
111,-1.3313542041719386,-2.842017319343614,-7.48182933542876,0.3007644864104834,0.13240323335093143,2.8753748183364403,-6.283185307179586
112,0.09429631262372373,-4.689546023431179,-6.686043955729262,0.6503934142263769,0.3596468509851164,1.6896066251169408,-6.283185307179586
113,-2.589921607378937,3.399348390602471,0.7030418346016791,0.8962696560563013,0.8918396835552342,2.879548194441938,-3.403379851999708
114,-0.9629137821412672,-3.760414570824944,7.820965188305863,0.6501226103879266,0.2524588855847125,-1.3336440664873888,2.009664878469698
115,-0.6717483459518134,1.9534010558414678,-0.4189901721223084,0.2783275075996284,0.2778388959661323,-0.5628679773074898,-0.6449499797128875
116,-3.0526307031326914,-1.3425782733126574,-3.228042229408281,0.08877763507143573,0.07952677766264757,3.0486417541613173,-2.2665675703086503
117,1.4337162881129721,5.905539445376906,-0.22800542076069163,0.7958517479570508,0.7954380127117633,-1.3445018906929807,-0.31729504165809885
118,-2.031049142142257,1.415717818652933,-8.260767398123845,0.4020851052085111,0.1277011115938843,2.1485803764379767,-6.283185307179586
119,1.863094792117396,-5.696001917597474,5.346214120366337,0.6682933781949719,0.47728172861240814,-2.0482549028480657,6.283185307179586
120,0.8646579154213594,1.779364429188055,9.606989087929687,0.8764399560190442,0.06753636537799945,0.9554623048198092,6.283185307179586
121,-2.074386133106403,2.2178403119780867,8.507610278823346,0.21850189247123353,0.06035146235718719,-1.2594634673617424,4.670491679168128
122,2.4853665982928703,4.780909606472536,-1.990169532340456,0.49208320299255603,0.47259289565353646,-2.2436537483892183,0.040875482872889446
123,2.1211103213926252,4.334373976240416,5.7878241138273765,0.10292193632477914,0.0684442115917217,2.769254658574546,6.283185307179586
124,-2.828101554589113,-4.739626556857575,-3.3397420883796496,0.7252009584192498,0.6443129339414249,-0.8591383270410691,-6.283185307179586
125,-2.050966061697151,-0.10798845137960633,-8.887415092011693,0.6703838398945193,0.14087347453241628,-0.09578886661015762,-6.283185307179586
126,2.09812276628569,-3.6435592028522255,-1.4413360236984154,0.7229954504465643,0.7079755848361271,2.302153416104211,3.7014146210399064
127,-0.4737058603421431,-3.486049521268818,-9.98952192948968,0.6375189151777519,0.001335293697206863,1.009994593161375,-6.283185307179586
128,-0.5244569102467698,-5.593546962113023,-3.076936942560529,0.5906537694841824,0.5347333819944455,1.704836304441864,-5.9712417448946224
129,-1.950867749182059,6.121712031034285,-6.527910964783983,0.2605040306965574,0.14949382889617724,-1.7106684703035888,-2.8292882191389395
130,-1.0013075736771664,-3.577644536350402,-5.188290896144769,0.6990240192986157,0.5108582003598622,0.5667968488835164,-6.283185307179586
131,0.5556372924753825,-1.6198120331238748,0.1854733390733756,0.6290757064384959,0.6288593021339096,1.2031045531308866,3.8287779236838873
132,2.0627079780611863,4.304342116675475,-5.669955429250468,0.238527963131443,0.1618450523849095,2.877744661921315,2.5200597048292908
133,2.702320757958079,3.7978200921853382,0.3100241185959245,0.41584425252738133,0.41544456401489066,-2.010278138094353,2.378716351622509
134,-2.28973555635175,-0.890173439040578,5.342148600975818,0.6406870751731538,0.4578442631504073,-1.8163928997931829,1.7802044778976676
135,-0.6451591810672466,4.5287844075414565,1.8327330513552749,0.49537598776446357,0.47873675200642557,2.1832620458753658,6.283185307179586
136,1.8130506089701077,-0.6091566325580917,1.3231569198019688,0.3575270856752735,0.3512677008363244,2.858522574461979,5.2727442358000225
137,-0.6135103312002825,-4.610661168089427,5.3146673410911145,0.5182308445427289,0.3718529721685745,-2.504657121372477,-2.9791563730022808
138,0.8611185389243916,-4.228371860186983,4.649050015576503,0.7256934007769137,0.5688444526054658,-2.6239769686297607,6.283185307179586
139,0.7170264868615068,-0.5520384414636483,-4.290831899511803,0.8676807603715165,0.7079299871164968,-2.8029515713012234,-6.283185307179586
140,3.1172007690639765,3.485399471540946,-7.518701256963327,0.16392794532580415,0.07125805396899026,-2.9887914784218763,-0.4415057154042843
141,2.700578849954458,-5.482188902104187,5.380923353655318,0.07686739821820475,0.05461095335763745,2.3824744852891264,-3.661026923330014
142,2.9756173675520294,-4.6534789657387305,6.230904632586526,0.3379808896472099,0.206762605897038,2.9763895592601415,3.6354671596642807
143,0.5631324425691604,-4.586337259424273,-3.9303071308991555,0.21604258586403713,0.18266980894253373,-0.6472167738491637,-6.283185307179586
144,0.8883388299478474,-0.7904738169933152,1.9610513187390861,0.8519536694095216,0.8191898973746744,-1.287104035259005,4.730025292971818
145,0.08805039785864066,1.1650945600707407,7.6803804230676995,0.6294622174709029,0.25815351224719896,-2.0114373690098453,6.283185307179586
146,1.8274303503315288,-2.467781330099654,1.568165923957416,0.9223272986975037,0.8996459389041628,-0.9549802732349555,3.531567788778831
147,0.28743000588055745,0.7716173314292574,-8.828037164381792,0.49884392925981874,0.1100737033285421,-2.387443858170205,-6.283185307179586
148,-2.3703941642484265,-6.27002948889208,7.865023497441502,0.5865914914777438,0.22373423871664339,-2.213727867095211,5.9824755368885665
149,-1.5824966659578277,1.6087585814011192,5.714393384663088,0.19844595686440122,0.1336448351345307,-1.207955958692071,2.0711144890022206
150,1.0261321415018543,-0.728340800573565,8.219371691447598,0.7295711944390014,0.23668696888851998,-0.5894145451213499,6.283185307179586
151,-1.992699322039413,3.0178003873816444,0.045651582572343585,0.23069467956567916,0.2306898717340115,-1.7469428624317889,-0.278009021036984
152,-2.171117618809699,3.1578760768599157,2.909998419357237,0.41367958633896007,0.37864882334397554,-1.3653180955543083,0.8321540974975129
153,-1.0997526485072715,1.2599480073891165,3.412295200294693,0.7308441053098917,0.64574638242797,-0.6328740386152671,0.5839812542441498
154,-0.31990714176001767,-5.594311015701986,-0.6717844304943448,0.15653765958872246,0.15583121402068675,-1.3262302198180396,-6.283185307179586
155,-0.3410390706394182,2.9939003828903274,7.483668549944099,0.15172959122895463,0.06675298611134889,0.39631940123200904,6.167340065185774
156,0.08544367604475278,1.8308644876629003,4.8404447967223,0.5574478935727105,0.4268383770566592,-2.762688901783395,6.283185307179586
157,2.5393178401051424,1.3317474054447933,-6.200677620924568,0.6864957742296507,0.422549112659835,1.1973322362581573,-3.818134281593781
158,2.9652726187944776,-5.439307176851331,-5.549807330599712,0.7375668062706676,0.5103935643228696,-2.1257379203765985,-6.283185307179586
159,0.8199064776523204,-5.4760425586249415,3.5427326210994554,0.46192919772966856,0.4039526746486872,0.22183873566051915,1.4508980507664857
160,-0.3559145589008721,-3.8167492074944716,9.181756185944984,0.7447302365681696,0.1168880420730517,2.630756388672218,6.283185307179586
161,2.1322230606154724,3.9651025429049724,-5.3628227970128854,0.24443615578272715,0.17413663917453137,2.8931999341236185,2.239066280967815
162,1.8328723136821807,0.7671684546970843,8.849700225099784,0.4866012483207424,0.1055088043062416,-1.2726382703049695,6.283185307179586
163,-2.6693444555487975,1.6832063746327073,0.47397125843023424,0.8306727044352823,0.8288066085564626,2.871207076069582,-1.709507915627262
164,0.9964498450110213,2.9033073402834635,-7.104143510603349,0.15004026557103328,0.07431666146949431,1.3183517810596443,1.7320661459474918
165,-0.531322460206126,-0.16042358574202442,-4.836744095342171,0.9894740849967453,0.757995592950151,-0.24636129600416545,-6.283185307179586
166,-2.229505543184531,-4.633750448456648,-3.493429174850979,0.40339010033503525,0.3541601812844502,1.488351936810167,-5.930959082665871
167,0.6817663997206038,-4.8005684113861635,-5.157833893109764,0.8228725078488678,0.6039616735460174,1.3231607508186585,-6.283185307179586
168,1.3057599110333706,3.6069100451043976,8.789837133383667,0.8507886873936609,0.1934588246915967,1.2486016311558465,6.283185307179586
169,-1.899314777629168,-6.02243424392019,-7.346143267913217,0.669256776983694,0.308086863270521,-0.3826287924131906,-6.283185307179586
170,-0.42781779811907006,3.184075702700042,4.567439655206906,0.7361275884297419,0.5825602947339664,-1.9824520283634777,6.283185307179586
171,-1.7272198056884678,-1.2537412093648612,-3.476455227488211,0.14315219618934366,0.1258511925954817,-2.24694411400023,-4.788089731188288
172,0.8061535730787153,0.5161888136074113,2.247695600592344,0.9166753771285624,0.870363694862437,-0.6974225116028356,4.129403697210103
173,0.07488186935964292,0.7054945992742248,-5.946505576946932,0.4002907221632856,0.2587442058001258,-1.3356191480765633,-6.283185307179586
174,3.006497021742356,3.0951047849561917,-6.388231007973064,0.3760473249842332,0.22258430915074484,2.6854811025390317,-3.790186317911611
175,1.0461619868844396,-1.3857112978212056,-4.2688010651026715,0.5139461843214789,0.42029150554917827,0.02004248571213818,-3.357357685828662
176,1.6376922029759724,4.234150481458521,-8.926111866765948,0.562325896877519,0.11429007841260264,1.714696549656062,-3.4391389103102012
177,-0.2349665442592146,-0.8804634225345032,7.8596878772279375,0.775348110867818,0.2963791916083982,-2.0138486942877885,6.283185307179586
178,-2.8463324977468636,-0.6680690555719018,7.819966126427612,0.13088002430332962,0.050844441699448586,-2.7174711425864726,1.7952052487032142
179,-2.175312052566639,1.4820477960163094,-5.683599433722528,0.9571435677703156,0.6479545854939293,-1.43061808121413,-6.283185307179586
180,-1.5699550928994037,-3.687993378011153,-6.565647642619479,0.9432073799697717,0.5366120990153331,-1.984466384673751,-6.283185307179586
181,0.580632839539529,0.16761985002643875,3.6891541245466293,0.8215543950549309,0.7097420072245846,-1.077005651149392,5.744671037228427
182,-2.7508942983384497,2.1306946404840517,3.624878163915156,0.6671136099082516,0.5794566046992212,-1.3282970951241904,1.1376999718787362
183,0.08502847956564619,5.160297083495577,-0.3029102117970872,0.10488445011320888,0.10478821380930965,0.6418878959092655,5.475640854099169
184,-2.137213903655347,-0.6469997763443756,-1.8570755048971819,0.8204134888336033,0.7921196473892146,1.0040181232444159,-2.157258867776072
185,-1.2243129973868494,-4.492008218373734,-3.313883545537653,0.014092708218972405,0.012545071783915191,-1.292394043016296,-4.830941262077078
186,0.2424154504965803,3.227161378497353,-1.1396815320783844,0.35750051688959067,0.3528570356452923,1.7302795581150017,5.584863963964574
187,2.277442690189895,-2.7639874993242763,2.4412463222008167,0.34747168291342634,0.32676346999252737,2.646593038089706,3.8258531122227493
188,-2.1325541937470653,5.184317442917669,-6.462695140991482,0.05079112571355063,0.029577486515473483,-1.9318312628421528,3.534303833722245
189,1.3218919835909535,2.6759643581920827,-3.780475411415358,0.6100066760376256,0.522824556447178,-3.088926949310185,1.8489752145974077
190,-2.056123666200601,1.9791686827347732,5.124960071472435,0.9688656274224074,0.7143909802055302,1.3600065857360777,6.283185307179586
191,-2.0190954569125656,0.17514211700386806,-3.932928425411763,0.9613587726304587,0.8126565090911253,-1.1654521958539474,-6.283185307179586
192,2.8052738070828935,0.8924802609999958,1.522806721979439,0.6406117618726185,0.6257563574799009,-2.114633069460772,1.1677996787144727
193,-2.4867148686820366,-5.067726001544619,-2.4534554410457954,0.06593321620758595,0.06196440344351489,-2.872083084219749,-6.07810009456582
194,-0.36054198654741043,3.319564053407131,6.855196746704969,0.045757193223180156,0.024254184845358934,-0.17666883684328338,4.01845342233489
195,-1.275394921247658,4.152338974854672,7.351903397916239,0.3374114045379593,0.15503890875712875,0.8100899482508979,6.283185307179586
196,0.8577646716716698,-4.062664822648108,-9.217051664040595,0.43321653866266246,0.06518158115260586,-2.3139750620902193,-6.283185307179586
197,-0.20469390369267115,1.8708860822886084,-7.200728262064939,0.5143662414387913,0.24766483769625802,-2.640899149616543,-6.283185307179586
198,2.516278289892491,-2.0643869887573167,4.507376644556322,0.6542634698470059,0.5213403969705808,-1.1492520099766081,6.051751675959782
199,1.2396933436806767,-5.503982854384667,-1.086975213899402,0.6771411172724161,0.6691405926176854,-2.1666168392829572,-6.283185307179586
200,1.0893142285728628,5.231833268849071,-4.203778769448925,0.8117359178947076,0.6682879275869901,-2.8915994585729416,-3.1236240367925006
201,-0.800581771265052,0.8403750268065009,5.692771762382865,0.9358802295320563,0.6325834371573729,-2.0467475131533264,6.283185307179586
202,0.4904723710031087,-1.4841820951318683,-7.105604580325995,0.15849898005126112,0.07847345294312702,0.011162573752034,-4.066545502677707
203,0.2343460634842507,1.632727485691853,-5.676928775388239,0.24696519247770893,0.16737443488657586,0.1588913034920303,-1.5956922495935406
204,2.816245806823365,2.1705066514376696,-1.5244816811007045,0.8354501477941009,0.8160339154528212,2.803625430573941,-2.1840114578527774
205,-2.179874983300207,-1.3020050014855924,-6.525781952858769,0.7862889718609297,0.45144128623862656,-0.9560808147973634,-6.283185307179586
206,0.2567140733782489,2.554783784856653,5.66183818656561,0.2006994453014873,0.13636240493466487,1.3361095357841464,6.283185307179586
207,0.10429981816232559,-0.9293332784094757,-4.105770687136214,0.7732968865168609,0.642939501118664,2.0611227150571167,-6.283185307179586
208,1.0189345064238706,5.704390112190344,-3.285018405742064,0.850386892048563,0.758618700817697,-2.5810154482238317,-3.7109229776758905
209,-2.0687943275338903,-1.209488016853463,1.7472257199993795,0.4891157457120358,0.47418403139527393,3.0114931777186342,-2.3554776697850066
210,-1.675933750476252,3.172719668319493,5.781850696128561,0.7498910546745204,0.49920399383376635,2.5690245753814933,6.283185307179586
211,-2.8204211661834098,-2.36995095170323,-8.535873773148104,0.2464034507060903,0.06687108488302396,1.9978493312859724,-6.283185307179586
212,0.029882730420080605,4.474024258314861,-7.294745996156664,0.33112967244426306,0.15492458305130122,0.37676692045811766,-1.2052440773183817
213,0.7102300481907151,-4.805757483421509,-8.529189211541981,0.4109047488891385,0.11198358930827745,-2.3443136055921836,-6.283185307179586
